first_active_month,card_id,feature_1,feature_2,feature_3,target,year,month,authorized_flag_mean,category_1_N_mean,category_1_Y_mean,category_3_A_mean,category_3_B_mean,category_3_C_mean,purchase_amount_mean,installments_mean,category_2_mean,month_lag_mean,authorized_flag_sum,purchase_amount_sum,installments_sum,category_2_sum,purchase_amount_max,installments_max,purchase_amount_min,installments_min,authorized_flag_mean_right,category_1_N_mean_right,category_1_Y_mean_right,category_3_A_mean_right,category_3_B_mean_right,category_3_C_mean_right,purchase_amount_mean_right,installments_mean_right,category_2_mean_right,month_lag_mean_right,authorized_flag_sum_right,purchase_amount_sum_right,installments_sum_right,category_2_sum_right,purchase_amount_max_right,installments_max_right,purchase_amount_min_right,installments_min_right
2017-05,C_ID_e9135eb292,3,2,1,-3.69599381,2017,5,0.6956521739130435,1.0,0.0,1.0,0.0,0.0,-0.7130524117391304,0.0,4.0,-4.739130434782608,32,-32.80041094,0,164.0,-0.62008404,0,-0.74504451,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.700136525,0.0,3.727272727272727,1.9166666666666667,12,-8.4016383,0,41.0,-0.57560556,0,-0.73934946,0
2016-11,C_ID_425d2dfcbc,3,3,1,1.17860695,2016,11,0.8235294117647058,1.0,0.0,0.0,0.8823529411764706,0.11764705882352941,-0.5269629764705881,1.2352941176470589,1.0,-5.176470588235294,14,-8.958370599999999,21,17.0,0.06000086,4,-0.70182826,1,1.0,1.0,0.0,0.0,1.0,0.0,-0.66681649,1.0,1.0,1.0,2,-1.33363298,2,2.0,-0.64623017,1,-0.68740281,1
2016-04,C_ID_0312a9bfd7,2,2,0,1.88730244,2016,4,0.9117647058823529,1.0,0.0,0.9705882352941176,0.029411764705882353,0.0,-0.7238146982352939,0.029411764705882353,2.823529411764706,-6.176470588235294,31,-24.609699739999993,1,96.0,-0.67387895,1,-0.74239984,0,,,,,,,,,,,,,,,,,,
2017-10,C_ID_935d23ff15,2,2,0,-0.29742178,2017,10,0.9111111111111111,1.0,0.0,1.0,0.0,0.0,-0.4272778611111111,0.0,5.0,-1.6444444444444444,41,-19.22750375,0,225.0,1.35680386,0,-0.73188128,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.30588719000000003,0.0,5.0,1.5,6,-1.83532314,0,30.0,1.06213396,0,-0.66501331,0
2017-01,C_ID_ae77d244b6,2,1,0,-33.21928095,2017,1,0.9285714285714286,0.6428571428571429,0.35714285714285715,0.0,0.9642857142857143,0.03571428571428571,-0.6989847601785717,1.0535714285714286,1.0,-6.0,52,-39.14314657000001,59,36.0,-0.53653663,3,-0.74540514,1,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,-0.5693445166666666,0.3333333333333333,1.0,1.0,3,-1.70803355,1,3.0,-0.26906472,1,-0.74014587,-1
2017-08,C_ID_01f7ddc638,5,1,1,-3.34023362,2017,8,0.9850746268656716,1.0,0.0,0.0,0.9104477611940298,0.08955223880597014,-0.5265783137313432,1.1194029850746268,1.0,-3.4328358208955225,66,-35.28074701999999,75,67.0,1.15635019,3,-0.72665206,1,1.0,1.0,0.0,0.0,0.6666666666666666,0.2222222222222222,-0.03671310777777775,1.6666666666666667,1.0,1.5555555555555556,9,-0.3304179699999997,15,9.0,2.25839456,6,-0.67177524,-1
2017-08,C_ID_281d9623a5,2,3,0,-0.89739013,2017,8,0.9646464646464646,0.9747474747474747,0.025252525252525252,0.0,0.9444444444444444,0.04040404040404041,-0.6840804317676767,1.0353535353535352,1.0207253886010363,-2.676767676767677,191,-135.44792549,205,197.0,0.38008059,6,-0.74390249,-1,1.0,1.0,0.0,0.0,0.65,0.3,-0.5209353539999999,1.45,1.0,1.35,20,-10.418707079999999,29,20.0,0.27053732,4,-0.73790691,-1
2017-11,C_ID_323f262c07,4,1,0,0.62656195,2017,11,0.9692307692307692,0.3230769230769231,0.676923076923077,0.0,0.9076923076923077,0.09230769230769231,-0.45451961738461505,1.2,1.0,-1.4153846153846155,63,-29.54377512999998,78,21.0,5.56422716,5,-0.74089719,1,1.0,1.0,0.0,0.0,0.7,0.2,0.035901342,1.0,1.0,1.1,10,0.35901342,10,10.0,1.99197451,2,-0.63270631,-1
2017-07,C_ID_6d079f9298,3,3,1,-0.9393894,2017,7,0.8888888888888888,1.0,0.0,1.0,0.0,0.0,-0.7120654872222222,0.0,2.6666666666666665,-3.888888888888889,16,-12.81717877,0,48.0,-0.63201509,0,-0.74239984,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.715020034,0.0,2.4,1.4,10,-7.1502003400000005,0,24.0,-0.662008,0,-0.73714056,0
2017-09,C_ID_7defcfa99d,3,1,1,-0.23705205,2017,9,0.9824561403508771,1.0,0.0,1.0,0.0,0.0,-0.6960467443859653,0.0,1.0,-1.7543859649122806,56,-39.67466443000002,0,57.0,-0.46140407,0,-0.74151328,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.6940539187500001,0.0,1.0,1.875,8,-5.552431350000001,0,8.0,-0.6266957,0,-0.73203155,0
2015-06,C_ID_5671eaade7,5,1,1,1.03035303,2015,6,0.5769230769230769,0.6538461538461539,0.34615384615384615,0.038461538461538464,0.5384615384615384,0.38461538461538464,0.7694677903846153,2.1923076923076925,3.0,-9.423076923076923,15,20.00616255,57,51.0,2.5003214,10,-0.72887598,-1,1.0,1.0,0.0,0.0,1.0,0.0,0.34852491,1.0,3.0,1.0,1,0.34852491,1,3.0,0.34852491,1,0.34852491,1
2017-10,C_ID_f0975077c6,2,3,0,1.27235711,2017,10,1.0,0.25,0.75,0.0,0.0,1.0,-0.5345080499999999,7.25,1.0,-2.5,4,-2.1380321999999996,29,1.0,-0.35273234,10,-0.73188128,2,1.0,1.0,0.0,0.0,0.75,0.25,-0.47987165499999995,3.75,1.0,2.0,4,-1.9194866199999998,15,4.0,-0.21136291,12,-0.68319539,1
2017-10,C_ID_2a404611e2,3,3,1,2.53564481,2017,10,0.6296296296296297,0.14814814814814814,0.8518518518518519,0.0,0.8148148148148148,0.1111111111111111,-0.6230821037037034,1.0,2.5,-1.7037037037037037,17,-16.823216799999994,27,10.0,-0.19845514,3,-0.74540514,-1,,,,,,,,,,,,,,,,,,
2017-03,C_ID_5731d35f32,2,1,0,-0.81670194,2017,3,0.9202453987730062,0.950920245398773,0.049079754601226995,0.0,0.9447852760736196,0.05521472392638037,-0.7062670730061353,1.1104294478527608,1.0258064516129033,-3.6625766871165646,150,-115.12153290000006,181,159.0,-0.40896155,4,-0.74540514,1,1.0,1.0,0.0,0.0,1.0,0.0,-0.7015611199999999,1.0,1.0,1.5555555555555556,9,-6.3140500799999995,9,9.0,-0.59347208,1,-0.73966502,1
2017-01,C_ID_a62cc5c5aa,2,1,0,-0.04427581,2017,1,0.9,1.0,0.0,0.0,0.0,1.0,0.250908186,5.4,1.0,-5.9,9,2.5090818599999998,54,10.0,1.74148256,12,-0.56673992,2,1.0,1.0,0.0,0.0,0.0,1.0,0.28946321,8.5,1.0,2.0,2,0.57892642,17,2.0,0.72522454,12,-0.14629812,5
2017-09,C_ID_1c0c76a0b8,3,1,1,-0.91195164,2017,9,0.9565217391304348,1.0,0.0,0.043478260869565216,0.7391304347826086,0.17391304347826086,-0.4771472826086956,1.2173913043478262,3.85,-3.260869565217391,22,-10.974387499999999,28,77.0,0.5153192,3,-0.72301564,-1,1.0,1.0,0.0,0.0,0.5,0.25,-0.5320887825,0.75,3.0,1.5,4,-2.12835513,3,9.0,-0.38642178,2,-0.62517802,-1
2015-12,C_ID_93f5541a0d,5,1,1,-0.80029377,2015,12,0.8611111111111112,0.9444444444444444,0.05555555555555555,0.0,0.75,0.25,-0.5179425744444445,1.6111111111111112,4.529411764705882,-6.555555555555555,31,-18.64593268,58,154.0,0.07955035,6,-0.73789189,1,1.0,1.0,0.0,0.0,0.5714285714285714,0.14285714285714285,-0.5675105628571429,0.5714285714285714,4.142857142857143,1.5714285714285714,7,-3.9725739399999997,4,29.0,-0.43157645,2,-0.70783886,-1
2016-07,C_ID_9b8687d7b4,3,3,1,-0.12988151,2016,7,0.7945205479452054,0.273972602739726,0.726027397260274,0.0,0.726027397260274,0.273972602739726,-0.627331959452055,1.8767123287671232,1.2,-5.506849315068493,58,-45.795233040000014,137,24.0,0.30344538,12,-0.73490161,1,1.0,1.0,0.0,0.0,0.0,0.0,-0.26756207,-1.0,1.0,2.0,1,-0.26756207,-1,1.0,-0.26756207,-1,-0.26756207,-1
2017-09,C_ID_4f968ee94a,2,1,0,0.55043272,2017,9,0.75,0.875,0.125,0.0,0.875,0.125,-0.4835888384374999,2.125,4.0,-1.8125,24,-15.474842829999996,68,112.0,0.88797669,10,-0.73939454,1,,,,,,,,,,,,,,,,,,
2017-11,C_ID_cda6f8466a,2,2,0,-0.34094727,2017,11,1.0,1.0,0.0,1.0,0.0,0.0,-0.7150430621621622,0.0,1.0,-2.0,37,-26.4565933,0,37.0,-0.54395973,0,-0.74517975,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.71692802625,0.0,1.0,1.75,8,-5.73542421,0,8.0,-0.67789103,0,-0.73563791,0
2017-12,C_ID_2ba410859a,2,1,0,-0.6234353,2017,12,1.0,1.0,0.0,0.0,0.42857142857142855,0.14285714285714285,-0.6104971214285715,0.7142857142857143,2.7142857142857144,-0.8571428571428571,7,-4.27347985,5,19.0,-0.42666278,5,-0.6877935,-1,1.0,0.9,0.1,0.0,0.3,0.5,-0.6452594530000001,1.6,2.7777777777777777,1.6,10,-6.452594530000001,16,25.0,-0.54585307,5,-0.74540514,-1
2016-09,C_ID_4583f9b0df,1,1,0,1.55074632,2016,9,0.9808917197452229,0.9872611464968153,0.012738853503184714,0.0,0.9745222929936306,0.025477707006369428,-0.41430667643312113,1.0764331210191083,1.0,-6.726114649681529,154,-65.04614820000002,169,155.0,2.97744321,6,-0.70235419,1,,,,,,,,,,,,,,,,,,
2017-09,C_ID_ee5bb1f392,2,3,0,-1.23053855,2017,9,0.8214285714285714,0.8214285714285714,0.17857142857142858,0.0,0.35714285714285715,0.5,-0.23729921071428564,4.142857142857143,2.782608695652174,-3.142857142857143,23,-6.644377899999998,116,64.0,1.55214851,12,-0.72436803,-1,1.0,1.0,0.0,0.0,0.3333333333333333,0.5,-0.5596824683333333,1.6666666666666667,3.0,1.6666666666666667,6,-3.35809481,10,18.0,-0.2810709,4,-0.72079172,-1
2017-09,C_ID_ea1632455c,3,1,1,-1.30221316,2017,9,0.8181818181818182,1.0,0.0,1.0,0.0,0.0,-0.6711024586363636,0.0,1.0,-2.5,18,-14.76425409,0,22.0,-0.4982641,0,-0.72962731,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.7179066266666666,0.0,1.0,2.0,3,-2.1537198799999997,0,3.0,-0.71685477,0,-0.72001034,0
2016-10,C_ID_baefbfef08,5,1,1,2.26795369,2016,10,0.9523809523809523,0.8095238095238095,0.19047619047619047,0.0,0.38095238095238093,0.6190476190476191,0.3778437866666667,2.0952380952380953,1.9411764705882353,-6.238095238095238,20,7.93471952,44,33.0,3.75153396,6,-0.66426198,1,,,,,,,,,,,,,,,,,,
2016-02,C_ID_1c4046b1b0,4,2,0,-0.94924474,2016,2,1.0,1.0,0.0,0.0,0.95,0.05,-0.6772700559999999,1.05,5.0,-0.825,40,-27.090802239999995,42,200.0,0.01493635,2,-0.73789189,1,1.0,1.0,0.0,0.0,1.0,0.0,-0.70042515875,1.0,4.5,2.0,8,-5.60340127,8,36.0,-0.61166919,1,-0.74089719,1
2017-11,C_ID_051a718d3f,5,2,1,0.51096192,2017,11,1.0,1.0,0.0,1.0,0.0,0.0,-0.34411613649999995,0.0,3.1,-0.9,20,-6.882322729999999,0,62.0,1.11938497,0,-0.69807163,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.44637756,0.0,4.0,1.5,2,-0.89275512,0,8.0,-0.44637756,0,-0.44637756,0
2015-07,C_ID_c4262c902e,5,1,1,-33.21928095,2015,7,0.7083333333333334,0.8333333333333334,0.16666666666666666,0.0,0.4166666666666667,0.5833333333333334,0.5927420445833333,2.375,1.0,-3.75,17,14.22580907,57,20.0,3.30423978,4,-0.64623017,1,1.0,0.0,1.0,0.0,0.0,1.0,-0.61933271,2.0,,1.0,1,-0.61933271,2,0.0,-0.61933271,2,-0.61933271,2
2016-07,C_ID_3cb5013dba,3,3,1,-0.96846843,2016,7,0.9166666666666666,1.0,0.0,1.0,0.0,0.0,-0.6823576575,0.0,1.5,-3.4722222222222223,33,-24.56487567,0,54.0,-0.41482188,0,-0.74239984,0,,,,,,,,,,,,,,,,,,
2014-05,C_ID_fad999ca8b,5,1,1,-0.98583416,2014,5,0.8428571428571429,1.0,0.0,0.0,0.8142857142857143,0.17142857142857143,-0.5219321487142855,1.4285714285714286,1.0,-4.357142857142857,59,-36.53525040999999,100,70.0,1.05627362,8,-0.73939454,-1,1.0,1.0,0.0,0.0,0.8,0.2,-0.40713131599999997,2.4,1.0,1.2,5,-2.03565658,12,5.0,0.4537105,8,-0.68680175,1
2016-08,C_ID_81c55f0160,3,3,1,-2.69277826,2016,8,0.8888888888888888,1.0,0.0,1.0,0.0,0.0,-0.6857882938888888,0.0,1.0,-6.333333333333333,16,-12.34418929,0,18.0,-0.51437253,0,-0.74315117,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.23752407,0.0,1.0,2.0,1,-0.23752407,0,1.0,-0.23752407,0,-0.23752407,0
2017-07,C_ID_54d51ee076,4,2,0,0.14951105,2017,7,0.968503937007874,1.0,0.0,0.984251968503937,0.015748031496062992,0.0,-0.6815544192913386,0.015748031496062992,1.0,-3.8818897637795278,123,-86.55741125,2,127.0,-0.21977776,1,-0.74245995,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.7038522153846153,0.0,1.0,1.6153846153846154,13,-9.1500788,0,13.0,-0.6077623,0,-0.73563791,0
2017-08,C_ID_af87e33129,3,2,1,0.22945154,2017,8,0.9541984732824428,1.0,0.0,1.0,0.0,0.0,-0.6560156373282438,0.0,3.236641221374046,-1.9389312977099236,125,-85.93804848999993,0,424.0,-0.09926514,0,-0.73939454,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.6896035090909091,0.0,3.909090909090909,1.4545454545454546,11,-7.5856386,0,43.0,-0.59664268,0,-0.72887598,0
2017-03,C_ID_6a2c823e5f,2,1,0,-33.21928095,2017,3,0.9545454545454546,0.7272727272727273,0.2727272727272727,0.0,0.9090909090909091,0.09090909090909091,-0.6305773222727272,1.2272727272727273,1.0,-2.409090909090909,21,-13.872701089999998,27,16.0,-0.22413545,5,-0.73338393,1,1.0,1.0,0.0,0.0,0.5,0.5,-0.6266957,2.0,1.0,1.0,2,-1.2533914,4,2.0,-0.61166919,3,-0.64172221,1
2017-08,C_ID_a0818d6cdb,3,1,1,0.50571116,2017,8,0.958904109589041,0.958904109589041,0.0410958904109589,0.0,0.9726027397260274,0.0273972602739726,-0.708891338493151,1.1917808219178083,1.0,-2.684931506849315,70,-51.74906771000002,87,70.0,-0.0834873,10,-0.7409573,1,1.0,1.0,0.0,0.0,0.9047619047619048,0.09523809523809523,-0.7124720380952381,1.1428571428571428,1.0,1.5714285714285714,21,-14.9619128,24,21.0,-0.59740903,3,-0.74390249,1
2017-01,C_ID_35454c1d62,5,1,1,0.74154232,2017,1,0.7905405405405406,0.08783783783783784,0.9121621621621622,0.0,0.9054054054054054,0.0945945945945946,-0.4627947348648652,1.25,1.3076923076923077,-6.594594594594595,117,-68.49362076000006,185,17.0,3.8491011,6,-0.74615647,1,,,,,,,,,,,,,,,,,,
2017-11,C_ID_bdd9a5f76d,3,1,1,-0.92962787,2017,11,1.0,1.0,0.0,1.0,0.0,0.0,-0.6714505715151515,0.0,1.121212121212121,-1.3333333333333333,33,-22.15786886,0,37.0,-0.44642264,0,-0.73464616,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.6769881833333334,0.0,1.0,1.25,12,-8.1238582,0,12.0,-0.3682397,0,-0.73189631,0
2017-07,C_ID_f82ba61a01,2,2,0,0.56512575,2017,7,0.9,1.0,0.0,1.0,0.0,0.0,-0.2693832825,0.0,3.7,-0.85,18,-5.38766565,0,74.0,1.92784136,0,-0.71835742,0,1.0,1.0,0.0,0.9047619047619048,0.09523809523809523,0.0,-0.6385680752380953,0.09523809523809523,4.0,1.4285714285714286,21,-13.409929580000002,2,84.0,-0.52024789,1,-0.73357928,0
2015-10,C_ID_512c73fd54,2,2,0,-0.79651486,2015,10,1.0,1.0,0.0,1.0,0.0,0.0,-0.618150360877193,0.0,1.0,-2.508771929824561,57,-35.23457057,0,57.0,0.13872476,0,-0.73563791,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.660505355,0.0,1.0,1.0,2,-1.32101071,0,2.0,-0.65073812,0,-0.67027259,0
2016-09,C_ID_ba5ee49770,3,3,1,-1.06880945,2016,9,0.7096774193548387,1.0,0.0,1.0,0.0,0.0,-0.7225730861290323,0.0,5.0,-3.6451612903225805,22,-22.39976567,0,155.0,-0.58402041,0,-0.74420302,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.703006339,0.0,4.6,1.2,10,-7.03006339,0,46.0,-0.59664268,0,-0.73789189,0
2016-12,C_ID_353dfe5742,3,3,1,-2.83580161,2016,12,0.9154929577464789,0.9577464788732394,0.04225352112676056,0.9577464788732394,0.04225352112676056,0.0,-0.6814817280281691,0.04225352112676056,2.8805970149253732,-6.380281690140845,65,-48.38520269000001,3,193.0,0.06452384,1,-0.74052153,0,,,,,,,,,,,,,,,,,,
2017-01,C_ID_9e1dd8a317,2,2,0,0.16906676,2017,1,0.8333333333333334,1.0,0.0,0.9814814814814815,0.018518518518518517,0.0,-0.5320406422222221,0.018518518518518517,3.888888888888889,-7.685185185185185,45,-28.730194679999997,1,210.0,-0.09767233,1,-0.72511935,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.68304136375,0.0,4.0,1.5,8,-5.46433091,0,32.0,-0.6266957,0,-0.71446556,0
2017-12,C_ID_f4bf40bd39,3,1,1,-2.00367566,2017,12,1.0,1.0,0.0,1.0,0.0,0.0,-0.7382482314285715,0.0,1.0,-0.5714285714285714,7,-5.1677376200000005,0,7.0,-0.72857545,0,-0.74324133,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.7221140500000001,0.0,1.0,2.0,2,-1.4442281000000001,0,2.0,-0.71535212,0,-0.72887598,0
2017-06,C_ID_ed1a2737f1,3,2,1,0.52405547,2017,6,0.8461538461538461,1.0,0.0,1.0,0.0,0.0,-0.6181953192307692,0.0,5.0,-6.615384615384615,11,-8.03653915,0,65.0,-0.17471325,0,-0.73796702,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.7105736887500002,0.0,5.0,1.875,8,-5.684589510000001,0,40.0,-0.65674872,0,-0.74239984,0
2016-02,C_ID_3b7eee3a74,2,2,0,-0.45952192,2016,2,0.8205128205128205,0.9230769230769231,0.07692307692307693,0.0,0.0641025641025641,0.7564102564102564,-0.2597024328205128,2.2051282051282053,1.0,-6.461538461538462,64,-20.25678976,172,72.0,0.84959898,5,-0.74239984,-1,1.0,1.0,0.0,0.0,1.0,0.0,-0.65144437,1.0,1.0,2.0,1,-0.65144437,1,1.0,-0.65144437,1,-0.65144437,1
2017-08,C_ID_8042446a79,2,3,0,-0.09515992,2017,8,0.7741935483870968,0.8870967741935484,0.11290322580645161,0.0,0.6612903225806451,0.3064516129032258,-0.4698700559677419,1.9838709677419355,4.709090909090909,-1.7096774193548387,48,-29.131943469999996,123,259.0,0.42516012,8,-0.74390249,-1,1.0,0.75,0.25,0.0,0.75,0.25,-0.6242914575,2.25,5.0,1.5,4,-2.49716583,9,15.0,-0.36467841,6,-0.7253748,1
2015-03,C_ID_481fc7bb54,2,1,0,3.45247274,2015,3,0.8260869565217391,0.9565217391304348,0.043478260869565216,0.0,0.4782608695652174,0.5217391304347826,-0.12973824999999994,2.130434782608696,1.3636363636363635,-6.130434782608695,19,-2.9839797499999987,49,30.0,3.15697997,10,-0.70483356,1,,,,,,,,,,,,,,,,,,
2017-06,C_ID_75fdefe041,4,1,0,-0.96034453,2017,6,0.9565217391304348,0.8944099378881988,0.10559006211180125,0.0,0.8881987577639752,0.10559006211180125,-0.6557251483229812,1.15527950310559,2.9166666666666665,-4.546583850931677,154,-105.57174887999999,186,420.0,-0.04258513,5,-0.74315117,-1,,,,,,,,,,,,,,,,,,
2016-07,C_ID_671bb26007,2,2,0,-6.60112598,2016,7,0.9748953974895398,0.9079497907949791,0.09205020920502092,0.0,0.6569037656903766,0.301255230125523,-0.6504072223430958,1.4393305439330544,2.861111111111111,-4.794979079497908,233,-155.4473261399999,344,618.0,0.87295018,10,-0.74164852,-1,1.0,1.0,0.0,0.0,1.0,0.0,-0.70408224,1.0,3.0,1.0,2,-1.40816448,2,6.0,-0.67177524,1,-0.73638924,1
2016-09,C_ID_4891a91d8b,3,3,1,0.89759729,2016,9,0.7346938775510204,1.0,0.0,1.0,0.0,0.0,-0.6646986704081633,0.0,4.673469387755102,-5.183673469387755,36,-32.570234850000006,0,229.0,-0.41677533,0,-0.73548765,0,,,,,,,,,,,,,,,,,,
2017-04,C_ID_b8615c66d6,3,1,1,2.91294327,2017,4,0.96,1.0,0.0,1.0,0.0,0.0,-0.6857414772,0.0,1.16,-2.52,24,-17.14353693,0,29.0,-0.42292117,0,-0.74104746,0,,,,,,,,,,,,,,,,,,
2017-05,C_ID_146883e18b,3,2,1,0.10323884,2017,5,0.8968609865470852,0.9327354260089686,0.06726457399103139,0.9282511210762332,0.07174887892376682,0.0,-0.6963401460538118,0.07174887892376682,1.86,-4.461883408071749,200,-155.28385257000002,16,93.0,-0.21346663,1,-0.74615647,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.7011145,0.0,1.5,1.75,4,-2.804458,0,3.0,-0.66967152,0,-0.72436803,0
2016-05,C_ID_98df3a5981,3,2,1,0.07459402,2016,5,0.9375,1.0,0.0,0.9791666666666666,0.020833333333333332,0.0,-0.46252198,0.020833333333333332,2.9583333333333335,-7.083333333333333,45,-22.20105504,1,142.0,2.55023948,1,-0.74540514,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.737516225,0.0,3.0,1.5,2,-1.47503245,0,6.0,-0.73714056,0,-0.73789189,0
2017-07,C_ID_9b8f015d5b,1,3,0,0.8466352,2017,7,1.0,0.9735294117647059,0.026470588235294117,0.0,0.9970588235294118,0.0029411764705882353,-0.6518433640294121,1.0029411764705882,4.806646525679758,-2.3411764705882354,340,-221.62674377000013,341,1591.0,0.34240912,2,-0.74091222,1,1.0,0.9473684210526315,0.05263157894736842,0.0,1.0,0.0,-0.6037154194736843,1.0,4.888888888888889,1.5263157894736843,19,-11.470592970000002,19,88.0,0.34702226,1,-0.73563791,1
2017-10,C_ID_2766f9cdf2,4,3,0,-2.14877317,2017,10,0.9285714285714286,0.14285714285714285,0.8571428571428571,0.0,0.5,0.5,-0.17910958142857145,2.642857142857143,2.0,-1.7142857142857142,13,-2.50753414,37,4.0,1.12736405,6,-0.73203155,1,1.0,0.9090909090909091,0.09090909090909091,0.0,0.7272727272727273,0.2727272727272727,-0.3774659763636363,2.0,3.0,1.5454545454545454,11,-4.15212574,22,21.0,1.31157406,8,-0.69732031,1
2017-04,C_ID_1bbb0d3511,2,1,0,0.09771014,2017,4,0.6583333333333333,0.6333333333333333,0.36666666666666664,0.0,0.9166666666666666,0.08333333333333333,-0.6550074036666671,1.15,4.894736842105263,-3.7333333333333334,79,-78.60088844000005,138,372.0,-0.12659836,6,-0.74540514,1,1.0,1.0,0.0,0.0,1.0,0.0,-0.57560556,1.0,5.0,1.0,1,-0.57560556,1,5.0,-0.57560556,1,-0.57560556,1
2017-12,C_ID_67fb3821cc,3,1,1,0.25208965,2017,12,0.8333333333333334,1.0,0.0,0.9444444444444444,0.05555555555555555,0.0,-0.623533455,0.05555555555555555,3.6666666666666665,-1.2222222222222223,15,-11.223602190000001,1,66.0,-0.47643058,1,-0.7176061,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.65940466125,0.0,3.625,1.125,8,-5.27523729,0,29.0,-0.59664268,0,-0.73040869,0
2017-05,C_ID_7d0f5eefe2,1,3,0,-2.71058706,2017,5,0.9754601226993865,0.9447852760736196,0.05521472392638037,0.0,0.8466257668711656,0.147239263803681,-0.5103361087116568,1.3190184049079754,3.4285714285714284,-4.141104294478527,159,-83.18478572000006,215,528.0,7.18709043,10,-0.74035624,-1,1.0,0.9583333333333334,0.041666666666666664,0.0,0.8333333333333334,0.125,-0.22413857999999998,1.2083333333333333,3.3636363636363638,1.7083333333333333,24,-5.379325919999999,29,74.0,4.422062,4,-0.74540514,-1
2017-04,C_ID_51370da759,3,3,1,1.14260929,2017,4,0.9518072289156626,0.7469879518072289,0.25301204819277107,0.0,0.8433734939759037,0.1566265060240964,-0.6408166395180722,1.4939759036144578,3.8870967741935485,-4.493975903614458,79,-53.18778107999999,124,241.0,0.30494803,8,-0.73188128,1,,,,,,,,,,,,,,,,,,
2017-03,C_ID_41fa3be971,3,2,1,-2.12218542,2017,3,0.9772727272727273,1.0,0.0,1.0,0.0,0.0,-0.6626538029545453,0.0,4.636363636363637,-4.681818181818182,43,-29.156767329999994,0,204.0,-0.13511839,0,-0.74059666,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.6088785514285716,0.0,5.0,1.1428571428571428,7,-4.262149860000001,0,35.0,-0.50678414,0,-0.73296319,0
2017-04,C_ID_dc2da9b82e,2,1,0,1.54402222,2017,4,0.9166666666666666,0.8833333333333333,0.11666666666666667,0.0,0.8666666666666667,0.13333333333333333,-0.5744925976666667,1.15,1.0,-4.9,55,-34.46955586,69,53.0,0.4855667,3,-0.74540514,1,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,-0.5946892333333333,1.0,1.0,1.6666666666666667,3,-1.7840677,3,2.0,-0.43135105,1,-0.72587068,1
2015-07,C_ID_7c341c1897,5,1,1,0.66412951,2015,7,0.9183673469387755,0.9387755102040817,0.061224489795918366,0.0,0.6785714285714286,0.30612244897959184,0.023290939948979583,2.183673469387755,2.989071038251366,-7.4438775510204085,180,4.565024229999998,428,547.0,20.1399436,10,-0.74675753,-1,1.0,1.0,0.0,0.0,0.875,0.0,-0.4935063375,0.75,3.0,1.5,8,-3.9480507,6,24.0,0.50029268,1,-0.71407487,-1
2017-11,C_ID_1b8dc6e084,2,1,0,1.87145433,2017,11,0.9090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.9090909090909091,0.06060606060606061,-0.6949661524242423,1.0303030303030303,1.1333333333333333,-1.303030303030303,30,-22.933883029999997,34,34.0,-0.41211711,3,-0.74540514,-1,1.0,1.0,0.0,0.0,1.0,0.0,-0.6852990999999999,1.0,1.0,2.0,2,-1.3705981999999999,2,2.0,-0.68379645,1,-0.68680175,1
2017-03,C_ID_c90e8d4d3b,3,2,1,1.77928666,2017,3,0.8,1.0,0.0,1.0,0.0,0.0,-0.706771982,0.0,,-2.8,4,-3.53385991,0,0.0,-0.61016654,0,-0.73635918,0,1.0,1.0,0.0,1.0,0.0,0.0,-0.6883044,0.0,,1.0,1,-0.6883044,0,0.0,-0.6883044,0,-0.6883044,0
2017-05,C_ID_4ab8d196b1,2,1,0,1.40025307,2017,5,0.8378378378378378,0.918918918918919,0.08108108108108109,0.0,0.9662162162162162,0.033783783783783786,-0.6655548696621623,1.1081081081081081,1.0,-3.9054054054054053,124,-98.50212071000001,164,136.0,1.8283358,10,-0.74540514,1,1.0,1.0,0.0,0.0,0.5,0.5,-0.6849985649999999,1.5,2.0,2.0,4,-2.7399942599999996,6,8.0,-0.64172221,2,-0.73188128,1
